lead_id,industry,lead_source,company_size,annual_revenue,region,lead_status,created_date
2362,Manufacturing,Referral,Medium,8786752,South,Converted,2025-10-30
2363,Retail,Partner,Small,633461,East,Contacted,2025-09-15
2364,Healthcare,Referral,Medium,281451,East,Qualified,2025-08-20
2365,Retail,Cold Call,Large,7080063,East,New,2025-08-07
2366,Finance,Partner,Large,8508230,South,New,2026-02-11
2367,Healthcare,Campaign,Medium,4845668,East,New,2026-02-28
2368,Finance,Referral,Small,1422831,West,Contacted,2025-09-16
2369,Technology,Campaign,Large,2588625,East,Qualified,2026-03-05
2370,Healthcare,Website,Medium,8990717,East,New,2025-11-30
2371,Healthcare,Website,Large,6292884,North,Qualified,2025-08-16
2372,Manufacturing,Referral,Large,2644074,East,New,2026-03-03
2373,Manufacturing,Referral,Small,3325697,East,Qualified,2025-07-31
2374,Technology,Campaign,Large,875633,West,New,2026-02-23
2375,Retail,Campaign,Medium,6953574,South,Converted,2025-10-20
2376,Healthcare,Website,Small,6363919,North,New,2026-03-02
2377,Technology,Campaign,Medium,3961152,West,Converted,2026-03-26
2378,Manufacturing,Website,Small,404411,South,Converted,2025-12-13
2379,Healthcare,Website,Medium,1054938,South,Lost,2026-03-29
2380,Technology,Cold Call,Medium,5757205,North,Contacted,2026-04-17
2381,Manufacturing,Referral,Small,8579931,South,New,2025-10-29
2382,Technology,Campaign,Medium,9401960,West,Contacted,2026-04-06
2383,Finance,Partner,Large,3435989,South,Lost,2025-08-14
2384,Manufacturing,Partner,Small,2293851,South,Qualified,2025-11-08
2385,Manufacturing,Cold Call,Large,8036530,South,Converted,2026-01-19
2386,Retail,Website,Small,3464899,East,Converted,2026-03-22
2387,Manufacturing,Website,Medium,8138051,West,New,2025-06-27
2388,Retail,Referral,Medium,9190417,South,Lost,2025-10-22
2389,Manufacturing,Website,Large,6068791,South,New,2026-03-07
2390,Healthcare,Campaign,Large,4865428,East,New,2025-11-30
2391,Healthcare,Cold Call,Small,8146093,North,Contacted,2026-04-24
2392,Retail,Referral,Medium,2906062,West,Contacted,2025-09-03
2393,Retail,Website,Small,8169703,East,Contacted,2025-10-18
2394,Manufacturing,Website,Large,738154,South,Contacted,2026-04-18
2395,Retail,Partner,Large,2159946,North,Lost,2025-11-16
2396,Technology,Referral,Large,1468356,North,Converted,2026-01-21
2397,Finance,Cold Call,Small,4174500,East,Converted,2025-12-11
2398,Manufacturing,Partner,Medium,7786867,West,Lost,2025-11-11
2399,Technology,Referral,Large,2203025,North,Converted,2026-03-04
2400,Technology,Referral,Medium,6706789,North,Lost,2025-10-11
2401,Healthcare,Website,Small,5199710,East,Contacted,2026-01-08
2402,Manufacturing,Partner,Medium,8117381,West,Lost,2025-10-24
2403,Technology,Website,Small,2064143,South,New,2025-09-17
2404,Manufacturing,Cold Call,Large,162611,North,Converted,2026-05-22
2405,Finance,Partner,Large,8358185,South,Qualified,2025-12-19
2406,Finance,Cold Call,Large,2255664,East,Contacted,2026-03-28
2407,Healthcare,Cold Call,Medium,7825217,East,Converted,2026-01-20
2408,Retail,Cold Call,Large,2868525,West,Converted,2026-03-27
2409,Manufacturing,Partner,Medium,9499528,East,Contacted,2025-06-29
2410,Technology,Referral,Large,2710284,West,Contacted,2025-07-14
2411,Finance,Cold Call,Large,7172926,East,Converted,2025-12-15
2412,Healthcare,Partner,Medium,1125788,East,Contacted,2026-06-07
2413,Technology,Cold Call,Small,8965220,North,Qualified,2026-06-11
2414,Technology,Cold Call,Medium,5055171,West,Contacted,2026-03-06
2415,Finance,Cold Call,Small,1017381,South,Lost,2025-07-25
2416,Manufacturing,Partner,Small,1483880,West,Converted,2025-07-14
2417,Manufacturing,Cold Call,Large,7516249,East,Lost,2025-08-25
2418,Manufacturing,Website,Medium,5466253,East,Contacted,2026-01-22
2419,Technology,Cold Call,Large,6809510,East,Converted,2025-11-14
2420,Manufacturing,Partner,Large,3851430,West,Contacted,2026-04-24
2421,Finance,Referral,Large,3591034,East,Contacted,2026-03-22
2422,Finance,Website,Medium,4183651,North,Contacted,2026-03-07
2423,Manufacturing,Campaign,Medium,3089176,East,Contacted,2025-08-22
2424,Retail,Partner,Large,171759,West,New,2026-04-27
2425,Finance,Referral,Large,9092692,South,Converted,2025-06-16
2426,Healthcare,Cold Call,Small,5705875,West,Lost,2025-07-12
2427,Manufacturing,Partner,Medium,5408830,West,Contacted,2025-07-17
2428,Manufacturing,Partner,Medium,9988363,North,Qualified,2026-06-08
2429,Manufacturing,Partner,Large,2827125,West,Converted,2026-05-17
2430,Retail,Website,Medium,8034628,West,Contacted,2026-04-14
2431,Manufacturing,Partner,Medium,5588845,East,Qualified,2025-10-04
2432,Retail,Partner,Medium,1024152,West,Lost,2025-06-22
2433,Retail,Partner,Small,4635685,South,Converted,2026-01-12
2434,Retail,Referral,Medium,8009890,South,Converted,2026-03-05
2435,Manufacturing,Campaign,Large,7570201,South,Contacted,2026-01-02
2436,Retail,Campaign,Small,8954368,East,Contacted,2025-12-19
2437,Retail,Cold Call,Medium,4239521,East,Qualified,2025-06-25
2438,Retail,Referral,Large,5167042,North,Converted,2025-09-10
2439,Retail,Campaign,Medium,6462660,West,Contacted,2026-02-16
2440,Manufacturing,Referral,Medium,7599001,East,New,2026-01-11
2441,Retail,Cold Call,Large,4248574,South,Lost,2026-04-08
2442,Healthcare,Partner,Medium,108617,South,Qualified,2026-02-02
2443,Finance,Campaign,Large,6441298,East,New,2026-02-04
2444,Technology,Campaign,Small,6194406,West,Converted,2025-06-24
2445,Technology,Cold Call,Small,3718010,South,New,2026-01-16
2446,Retail,Partner,Large,4370965,East,New,2026-05-25
2447,Manufacturing,Website,Small,5787785,North,New,2025-08-08
2448,Healthcare,Campaign,Medium,1006963,North,Qualified,2025-12-19
2449,Healthcare,Campaign,Small,4509336,East,New,2025-08-19
2450,Technology,Referral,Medium,8765424,North,Contacted,2025-08-24
2451,Technology,Referral,Small,2756065,North,Converted,2026-02-03
2452,Manufacturing,Cold Call,Large,1276570,East,Converted,2026-04-06
2453,Finance,Referral,Small,2875142,West,New,2025-07-15
2454,Technology,Partner,Medium,4939268,North,Lost,2025-08-23
2455,Manufacturing,Partner,Small,7696941,East,Qualified,2026-02-02
2456,Retail,Campaign,Large,624843,North,New,2026-03-10
2457,Manufacturing,Partner,Medium,8366517,South,New,2026-06-01
2458,Finance,Partner,Small,8667705,North,Converted,2025-07-13
2459,Healthcare,Partner,Small,4821880,East,Contacted,2026-02-10
2460,Technology,Website,Large,9419403,South,Lost,2026-02-11
2461,Healthcare,Campaign,Small,6941510,North,Lost,2025-12-21
2462,Technology,Cold Call,Medium,8606305,East,Lost,2025-10-25
2463,Finance,Partner,Medium,6665019,West,New,2025-12-31
2464,Healthcare,Cold Call,Small,3108188,South,New,2026-01-02
2465,Healthcare,Cold Call,Large,863392,South,New,2025-07-02
2466,Technology,Partner,Small,5390158,South,Converted,2025-07-09
2467,Retail,Website,Large,2370283,South,New,2025-08-17
2468,Manufacturing,Campaign,Medium,1987486,North,Lost,2025-06-18
2469,Manufacturing,Partner,Medium,5076490,West,Lost,2025-09-30
2470,Manufacturing,Referral,Medium,7222101,West,New,2026-01-25
2471,Healthcare,Website,Small,1093814,East,Contacted,2025-11-17
2472,Manufacturing,Campaign,Small,6474581,South,Lost,2025-06-16
2473,Manufacturing,Website,Large,3351255,South,Converted,2025-07-03
2474,Healthcare,Campaign,Large,8126345,North,New,2026-01-23
2475,Healthcare,Cold Call,Small,5996024,East,Contacted,2025-10-29
2476,Finance,Referral,Large,2221831,East,Contacted,2026-04-21
2477,Manufacturing,Referral,Large,5925929,North,New,2026-03-08
2478,Healthcare,Website,Small,1422311,West,New,2026-01-13
2479,Healthcare,Partner,Medium,1711612,West,Contacted,2025-06-24
2480,Retail,Cold Call,Small,2637204,East,Contacted,2026-01-24
2481,Technology,Referral,Medium,9437176,West,New,2025-09-20
2482,Healthcare,Cold Call,Small,6236686,West,Qualified,2026-05-01
2483,Manufacturing,Website,Large,4168620,West,Qualified,2026-06-05
2484,Finance,Campaign,Small,6866137,South,Converted,2026-04-01
2485,Retail,Partner,Medium,5226784,South,Contacted,2026-02-12
2486,Finance,Website,Medium,1964542,East,Lost,2025-09-23
2487,Retail,Cold Call,Medium,271341,North,Contacted,2025-09-17
2488,Healthcare,Partner,Large,7819084,South,New,2026-03-02
2489,Finance,Referral,Small,231981,West,Lost,2026-03-03
2490,Healthcare,Website,Small,7251096,East,New,2025-09-20
2491,Technology,Partner,Large,1544161,South,Converted,2025-11-14
2492,Healthcare,Referral,Medium,3581628,South,Converted,2025-10-12
2493,Manufacturing,Website,Small,4158974,South,New,2026-01-09
2494,Finance,Cold Call,Medium,4170573,North,Contacted,2026-03-27
2495,Healthcare,Partner,Large,7000319,North,Lost,2025-11-03
2496,Finance,Partner,Large,5048598,South,Qualified,2025-09-05
2497,Healthcare,Cold Call,Small,670133,North,Converted,2025-11-11
2498,Finance,Referral,Medium,9052378,South,Contacted,2026-05-31
2499,Healthcare,Campaign,Medium,7602190,West,Converted,2025-10-21
2500,Manufacturing,Referral,Large,2388869,South,New,2025-12-17
2501,Technology,Campaign,Small,5869816,North,Qualified,2026-05-17
2502,Retail,Website,Small,2207582,North,New,2026-04-10
2503,Manufacturing,Referral,Large,700265,South,Contacted,2026-02-07
2504,Finance,Cold Call,Small,7802256,East,Lost,2025-11-14
2505,Technology,Partner,Small,1024984,East,New,2026-03-13
2506,Healthcare,Website,Small,8627899,West,Converted,2026-04-19
2507,Finance,Campaign,Large,8276942,West,Lost,2025-09-23
2508,Technology,Partner,Medium,2327166,South,Contacted,2025-07-28
2509,Technology,Cold Call,Small,6057563,West,Converted,2026-03-10
2510,Manufacturing,Campaign,Large,4647540,North,Qualified,2026-02-27
2511,Healthcare,Partner,Medium,5103623,West,Lost,2026-05-17
2512,Manufacturing,Campaign,Medium,4832458,West,Lost,2025-11-11
2513,Healthcare,Cold Call,Large,4648069,North,Contacted,2026-02-22
2514,Healthcare,Referral,Medium,5481717,North,New,2025-08-05
2515,Healthcare,Campaign,Large,5762697,North,New,2025-07-03
2516,Finance,Cold Call,Medium,1141170,East,Lost,2026-02-26
2517,Technology,Cold Call,Small,5577941,East,Lost,2025-12-21
2518,Healthcare,Referral,Medium,9321843,West,Lost,2026-06-04
2519,Retail,Campaign,Small,8417440,South,Lost,2026-01-25
2520,Manufacturing,Website,Small,7785260,East,New,2025-06-30
2521,Finance,Cold Call,Large,365292,North,Qualified,2025-12-23
2522,Retail,Partner,Large,4269871,East,Qualified,2026-03-04
2523,Technology,Referral,Small,8140145,West,Converted,2025-08-27
2524,Technology,Website,Large,2951829,West,Lost,2026-03-21
2525,Healthcare,Campaign,Large,723541,West,Converted,2026-01-30
2526,Healthcare,Website,Large,6918063,South,Contacted,2026-03-23
2527,Finance,Referral,Medium,3692483,North,Converted,2025-08-23
2528,Manufacturing,Website,Medium,1021544,South,Qualified,2025-08-14
2529,Finance,Referral,Medium,7462228,West,Qualified,2025-12-23
2530,Retail,Referral,Small,1575831,South,Converted,2026-01-10
2531,Manufacturing,Partner,Small,2531084,North,New,2025-08-12
2532,Technology,Cold Call,Large,7045115,North,Lost,2025-10-13
2533,Retail,Partner,Large,4813382,East,Qualified,2025-10-26
2534,Healthcare,Website,Medium,935409,South,New,2025-08-26
2535,Technology,Campaign,Large,7442610,West,Converted,2025-10-08
2536,Technology,Campaign,Small,5819593,West,New,2025-10-29
2537,Finance,Referral,Small,6591786,East,Lost,2026-02-11
2538,Healthcare,Website,Medium,4946042,South,Contacted,2025-06-25
2539,Finance,Campaign,Large,1930300,North,Converted,2025-07-17
2540,Retail,Website,Small,1659621,South,New,2025-08-03
2541,Manufacturing,Referral,Large,2044484,West,Lost,2025-07-31
2542,Technology,Campaign,Large,1437757,West,Qualified,2026-06-12
2543,Healthcare,Cold Call,Small,8042977,South,Lost,2026-06-10
2544,Finance,Website,Small,4957566,North,Qualified,2025-12-11
2545,Manufacturing,Campaign,Medium,9034875,North,New,2026-02-06
2546,Retail,Referral,Small,7347372,North,New,2025-08-16
2547,Technology,Referral,Small,2099859,West,Contacted,2025-12-18
2548,Retail,Referral,Medium,5101509,East,Contacted,2026-02-03
2549,Manufacturing,Partner,Large,3262072,East,Lost,2026-04-11
2550,Manufacturing,Website,Medium,5107099,North,Converted,2025-12-20
2551,Manufacturing,Referral,Small,8593240,East,Lost,2025-10-11
2552,Finance,Referral,Large,9988104,South,Qualified,2025-12-03
2553,Technology,Cold Call,Small,2269985,West,Qualified,2026-06-08
2554,Manufacturing,Cold Call,Small,4264824,South,Converted,2025-09-16
2555,Manufacturing,Referral,Small,8893866,North,Lost,2026-04-13
2556,Retail,Referral,Large,6887136,South,Qualified,2026-04-01
2557,Finance,Referral,Medium,6394469,North,New,2025-11-03
2558,Manufacturing,Website,Large,1483462,South,Converted,2026-05-29
2559,Technology,Partner,Medium,4991765,North,Qualified,2025-12-19
2560,Retail,Campaign,Medium,4079924,West,New,2025-11-01
2561,Healthcare,Cold Call,Small,1308471,South,Qualified,2025-09-02
2562,Retail,Partner,Medium,8702954,East,New,2026-01-08
2563,Technology,Campaign,Medium,8632457,West,Converted,2025-11-22
2564,Manufacturing,Cold Call,Small,983192,South,Contacted,2026-02-15
2565,Technology,Cold Call,Large,3417502,North,Contacted,2025-12-24
2566,Finance,Cold Call,Small,5731125,West,Lost,2026-03-23
2567,Healthcare,Cold Call,Small,7000046,North,Qualified,2025-12-21
2568,Finance,Website,Medium,8171829,South,Contacted,2025-06-16
2569,Healthcare,Campaign,Large,9668701,South,Converted,2026-05-22
2570,Finance,Website,Medium,8711366,West,Lost,2025-10-07
2571,Manufacturing,Referral,Medium,6454144,South,Converted,2025-08-05
2572,Retail,Campaign,Medium,1242146,East,Qualified,2026-02-14
2573,Retail,Referral,Medium,7808328,North,Contacted,2025-10-04
2574,Healthcare,Partner,Medium,4554971,East,Converted,2025-10-07
2575,Technology,Campaign,Medium,8273139,South,Qualified,2025-07-31
2576,Healthcare,Campaign,Medium,4684906,North,Lost,2026-05-31
2577,Healthcare,Campaign,Medium,3945037,West,Lost,2025-07-22
2578,Technology,Campaign,Medium,9359139,East,Qualified,2026-02-08
2579,Manufacturing,Referral,Medium,7937811,East,Converted,2026-04-20
2580,Finance,Referral,Small,5974671,West,Qualified,2025-08-24
2581,Technology,Partner,Large,9775690,North,Lost,2026-02-02
2582,Retail,Website,Small,8068563,South,New,2025-12-18
2583,Manufacturing,Cold Call,Medium,3764055,West,Converted,2025-10-25
2584,Healthcare,Referral,Small,5405380,West,New,2025-10-26
2585,Manufacturing,Website,Large,2364729,East,New,2025-06-18
2586,Technology,Campaign,Small,9073284,West,Converted,2025-07-31
2587,Manufacturing,Referral,Medium,8916130,South,Converted,2025-07-18
2588,Manufacturing,Campaign,Medium,8776887,West,Qualified,2025-06-25
2589,Healthcare,Referral,Large,754773,South,Contacted,2025-06-28
2590,Healthcare,Partner,Small,2487491,West,New,2025-07-24
2591,Healthcare,Partner,Large,6930424,North,New,2025-09-20
2592,Retail,Website,Small,3070600,North,Contacted,2025-12-15
2593,Retail,Campaign,Small,281485,South,Contacted,2025-12-04
2594,Technology,Campaign,Medium,9523379,North,Contacted,2026-02-16
2595,Finance,Website,Large,5743907,West,New,2025-08-02
2596,Healthcare,Website,Large,127411,South,Lost,2026-04-25
2597,Healthcare,Campaign,Medium,9118984,North,Qualified,2026-05-19
2598,Technology,Website,Small,8579011,North,Contacted,2025-09-29
2599,Manufacturing,Website,Large,4094172,East,Contacted,2026-04-25
2600,Finance,Website,Medium,7558217,West,New,2025-11-27
2601,Technology,Campaign,Small,9311487,North,Qualified,2026-03-31
2602,Technology,Website,Medium,9678771,East,Converted,2025-09-30
2603,Retail,Campaign,Small,6371339,South,Contacted,2025-10-27
2604,Retail,Partner,Large,8243342,West,Converted,2025-12-05
2605,Technology,Website,Medium,4791423,South,Converted,2026-02-24
2606,Manufacturing,Campaign,Small,1706291,West,Contacted,2026-04-26
2607,Retail,Website,Small,2309103,West,Qualified,2026-03-29
2608,Manufacturing,Referral,Medium,3633676,South,Qualified,2026-01-05
2609,Manufacturing,Partner,Small,5127283,East,Converted,2025-10-11
2610,Technology,Campaign,Small,3419494,East,Converted,2026-03-05
2611,Healthcare,Referral,Small,9311273,South,Qualified,2026-03-13
2612,Finance,Partner,Medium,2280897,West,Converted,2025-12-05
2613,Finance,Campaign,Small,6999355,South,Qualified,2025-09-12
2614,Technology,Partner,Medium,7920314,North,Contacted,2025-10-05
2615,Technology,Campaign,Small,250589,East,New,2025-10-02
2616,Finance,Cold Call,Large,1698486,North,Contacted,2026-02-02
2617,Technology,Referral,Medium,2623932,North,New,2025-08-13
2618,Healthcare,Campaign,Large,245308,North,New,2026-05-16
2619,Retail,Referral,Large,8890051,East,Qualified,2025-11-09
2620,Technology,Partner,Medium,7353809,West,New,2026-01-13
2621,Finance,Referral,Medium,5704784,South,Contacted,2025-09-24
2622,Finance,Cold Call,Medium,9599973,West,Converted,2026-03-17
2623,Retail,Cold Call,Medium,8028318,West,Qualified,2025-10-16
2624,Finance,Partner,Large,505298,South,New,2025-10-09
2625,Manufacturing,Website,Small,5159629,North,New,2026-06-15
2626,Healthcare,Partner,Small,1212441,North,Lost,2025-10-19
2627,Manufacturing,Campaign,Medium,2404173,West,Contacted,2025-11-30
2628,Technology,Partner,Medium,2670726,East,Contacted,2025-12-21
2629,Healthcare,Referral,Medium,7078886,West,Qualified,2026-06-04
2630,Manufacturing,Referral,Medium,8438315,South,Qualified,2025-08-03
2631,Finance,Campaign,Small,6049528,West,Lost,2026-02-22
2632,Finance,Campaign,Medium,3942994,East,Qualified,2026-02-24
2633,Technology,Referral,Large,7169421,North,Contacted,2026-02-06
2634,Healthcare,Campaign,Small,7334072,South,Converted,2026-06-06
2635,Finance,Campaign,Small,935668,West,Qualified,2026-03-17
2636,Technology,Website,Medium,3194969,West,Contacted,2025-10-21
2637,Technology,Referral,Small,2879048,North,Converted,2025-08-23
2638,Technology,Campaign,Small,9983722,West,Qualified,2025-07-30
2639,Technology,Partner,Large,9490033,East,New,2025-08-08
2640,Healthcare,Partner,Medium,4776274,East,Qualified,2025-07-09
2641,Retail,Referral,Large,3578246,East,Lost,2025-09-22
2642,Finance,Website,Small,2816153,North,Contacted,2025-07-22
2643,Finance,Campaign,Medium,2653461,South,New,2025-10-09
2644,Retail,Website,Small,3761700,South,Contacted,2025-06-21
2645,Technology,Campaign,Medium,6276401,West,Qualified,2025-06-30
2646,Finance,Referral,Small,9536803,East,Contacted,2025-06-29
2647,Healthcare,Partner,Small,9602814,West,Qualified,2025-06-26
2648,Manufacturing,Website,Small,8941643,South,Lost,2026-02-10
2649,Healthcare,Partner,Small,4304499,North,Converted,2026-05-15
2650,Finance,Website,Large,1691490,West,Lost,2026-06-11
2651,Finance,Website,Large,4985323,South,Qualified,2025-09-25
